raw_csv_parameter_name,spline_relationship_class,spline_evidence_label,spline_nonlinear_advantage,v1_relationship_type,v1_evidence_label,v2_shape,v2_evidence_label,vs_v1_lightgbm,vs_v2_binned
THIN_ET_C200_0,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_Rc_f_hr_23,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_Load_Pull_Id_ini,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_Rcat_cn_1,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_FPSD3p2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_RF_CF_S21_Ph_L1002,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
THIN_ET_R_f_tn_3,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_Big_Ft,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,STRONG,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_Load_Pull_Pout_Last,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos,FLAT,INCONCLUSIVE,False,threshold,INCONCLUSIVE,complex_nonmonotonic,WEAK,NEITHER,NEITHER
TFRP_ET_TF_AB_3,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_SEC_Vgs_1V,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,inverted_U,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_Stress_Vg_max_Ig_before,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,U_shape,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_FPSD3p2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2_SD3p5,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
FIC_ET_sh_f_tn_23,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,threshold,MODERATE,NEITHER,OTHER_METHOD_ONLY
MEASURE_ET_RF_Modeling_L_Gg,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,U_shape,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
CHRE_CD_2_Channel_recess_CD_Etch,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_Vgs_0p5V,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,monotonic,MODERATE,NEITHER,OTHER_METHOD_ONLY
THIN_ET_DC_RF_Vt_gd,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_Diode_S21_dB_forw_9p5,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_S_Vg_at_I3_pos,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
TOPSIN_ET_R_f_hr_2,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,NEITHER,NEITHER
TOPSIN_ET_KLV_F_AB_4u,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
TOPSIN_ET_Load_Pull_GL_set,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
SIN_Thickness_RefractiveIndex,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd8,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,U_shape,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
FIC_ET_DC_RF_Vg_optt2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
SIN_ET_DC_RF_n_gd,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_SEC_S_Bin,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,STRONG,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_Load_Pull_Pin_Cut,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_C100USV_Cappf,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
TOPSIN_ET_DC_PIV_Ids0_QP2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
TOPSIN_ET_Load_Pull_GL_meas,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_RF_Vg_Vbon_min,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,threshold,MODERATE,NEITHER,OTHER_METHOD_ONLY
MEASURE_ET_RF_Modeling_S12ang_10GHz,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,WEAK,NEITHER,NEITHER
THIN_ET_i5021_2,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,NEITHER,NEITHER
MEASURE_ET_R_f_hr_1,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_Stress_Ig_max_before,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos_FPSD3p2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_RF_Modeling_Rs,INVERTED_U,INCONCLUSIVE,False,,not_screened_by_v1,inverted_U,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
TOPSIN_ET_R414,FLAT,INCONCLUSIVE,True,flat_no_clear_effect,INCONCLUSIVE,threshold,STRONG,NEITHER,OTHER_METHOD_ONLY
MEASURE_ET_RF_Modeling_S21_19G_After,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,monotonic,WEAK,NEITHER,NEITHER
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_SD3p5,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_RF_Max_S11_Mag_L1018,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_neg,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_i5021_2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,NEITHER,NEITHER
VIA_GaN_Height_Ni_height,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_Diode_S11_dB_rev_9p5,SATURATION,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
TOPSIN_ET_DC_RF_Vt_gs,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,NEITHER,NEITHER
FIC_ET_DC_RF_Vbin_gs,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,monotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
ANODE_ET_Rsh_an_ct2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,inverted_U,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_RD_Id_Vbon_min,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_C100C300pf,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_RF_Vbin_gs,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1_SD3p5,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
TOPSIN_ET_DC_RF_Vds_max_0p1,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,flat,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_Vp_10mA,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_C300pf,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_LT_SEC_Vbgd1_Vd8,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,U_shape,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_X_Vg_at_I3_neg_FPSD3p2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
TOPSIN_ET_C300,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_second_FPSD3p2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
THIN_ET_DC_RF_Ids_m0p2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
TOPSIN_ET_Cap1pf_0,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1_SD3p5,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
THIN_Measure3GN_Thickness_after_etchback,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
TOPSIN_ET_DC_SMALL_Vg_max_Vd_0p1,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
TANR_M_Gauge_P_E_TaN,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,U_shape,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos_SD3p5,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
FIC_ET_DC_RF_Vds_max_0p1mA,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_Vp_1mA,THRESHOLD,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_RF_Modeling_Rgd,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
TOPSIN_ET_Load_Pull_Pout_W_mm_last,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
FIC_ET_DC_PIV_Ids1_QP2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_Diode_Rs,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
FIC_ET_G2_per_6K,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
TOPSIN_ET_R_f_tn_3,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_X_Ron_FPSD3p2,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,STRONG,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_RD_S21ang_18GHz,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
SIN_ThicknessGN2_SiN_Thickness,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,flat,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
THIN_ET_Vk,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,flat,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
TOPSIN_ET_DC_SMALL_Vg_optt,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
TOPSIN_ET_DC_SMALL_Vp_1,THRESHOLD,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_RF_Modeling_Gds_err,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,STRONG,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_LT_SEC_Vd_Id_min_Vd3,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,U_shape,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_Big_Vdg_max_0p1mA,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
FIC_ET_DC_RF_Vdg_max_0p1mA,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
BRGM_Height2_BRGM_Height2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
FIC_ET_R314,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SMALL_n_gd,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,STRONG,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_Diode_S21_dB_rev_9p5,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
TOPSIN_ET_C100Cap3pf,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_Load_Pull_Id_SS,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_RF_S12dB_26GHz_W,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_RF_Ids_m0p2,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,threshold,STRONG,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_sh_f_tn_23,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,U_shape,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SMALL_Vg_optt,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
FIC_ET_DC_RF_Vp_01,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
THIN_ET_R_660_HOR,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_RF_Modeling_S21_25G_Before,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,monotonic,INCONCLUSIVE,NEITHER,NEITHER
GATE2_CD_310nm_Gate_Leg_Length,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,inverted_U,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
CHRE_ET_Ids_Channel_recess_current,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_C175pf_0,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
SIN_ET_DC_RF_Id_gm_max,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_RF_Modeling_Vg_Stress,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_RD_Vg_Vbon_min,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,threshold,MODERATE,NEITHER,OTHER_METHOD_ONLY
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos_FPSD3p2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
SIN_Thickness2_SiN_Thickness,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
TOPSIN_ET_OHMC_GN,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_R_f_tn_2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,STRONG,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_RF_MSG_10GHz,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos_FPSD3p2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,STRONG,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_Probe_Number,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,STRONG,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_DC_RF_Max_S11_Ph_L1018,FLAT,INCONCLUSIVE,False,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,WEAK,NEITHER,NEITHER
TOPSIN_ET_sh_f_hr_23,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_RF_CF_S21_Mag_L1002,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
THIN_ET_Rsh_cat_c2,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_Ran_con_3,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,flat,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
FIC_ET_TANR,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_RF_Modeling_MAG_25G_After,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
FMESA_ET_Probe_Number,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
ANODE_CD_Anode_CD_litho,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
SIN_ThicknessGN2_RefractiveIndex,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_X_ChipStatus,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,flat,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_RF_MAG_26GHz_W,FLAT,INCONCLUSIVE,True,,not_screened_by_v1,complex_nonmonotonic,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
MEASURE_ET_Cap1pf,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_C100C385pf,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
FIC_ET_DC_RF_Vg_optt3,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
TOPSIN_ET_DC_RF_Vdg_max,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
BRIDGE_METAL_CD_BRGM_Final_metal_CD,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_Big_Vp_01,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SEC_Vt_gs,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_sh_f_hr_23,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
FIC_ET_DC_PIV_Ids0_QP1,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,monotonic,WEAK,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_RD_MSG_35GHz,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,NEITHER_OR_NOT_SCREENED,NEITHER
MEASURE_ET_DC_SMALL_Vg_max_Vd_0p1,FLAT,INCONCLUSIVE,False,,not_screened_by_v1,threshold,MODERATE,NEITHER_OR_NOT_SCREENED,OTHER_METHOD_ONLY
