,fold_0,fold_1,fold_2,fold_3,fold_4
TOPSIN_ET_C450pf,0.0012074294745570565,0.00011623654888970214,6.59544052775037e-05,0.0013357720022119067,0.00016176777446872537
TOPSIN_ET_C450pf_0,0.0006563717264624301,0.00029646278199819346,9.841307152965815e-05,0.0005688289842792695,0.00032201439590640876
TOPSIN_ET_C500pf,0.0020732947776021327,0.0008463389125903875,0.0022944226494124873,0.0018038673721144807,0.002090862315559043
TOPSIN_ET_C500pf_0,4.164393443149952e-05,0.0003185584977265681,0.0008281109552235906,0.0001561917048194946,0.000516444094192077
TOPSIN_ET_Cap1pf,2.690984789235198e-05,0.0,5.801992747152053e-05,0.004641008499251306,0.001467693761707927
TOPSIN_ET_Cap1pf_0,0.0025106185445666887,0.0,0.0038980733323618197,0.0,0.002100280931951878
TOPSIN_ET_Cap2pf,0.0,0.002356915023874181,1.5155655257307047e-05,0.001168667249683159,0.0
TOPSIN_ET_Cap2pf_0,0.0,7.295325764536744e-06,0.0027412293260793462,0.00108657619817287,0.0016642294715971922
TOPSIN_ET_Cap3pf,0.008983265985083765,0.036802144975029955,0.02597227676458308,0.013174283646168435,0.010423414850489808
TOPSIN_ET_Cap3pf_0,0.020089426563570205,0.027029449315019435,0.038776686137916204,0.03659587382377516,0.018574910683633376
TOPSIN_ET_CapFICBRGM,0.0,2.4510554697644487e-05,4.2220253717201354e-05,1.7931357550837352e-05,1.216018056413279e-05
TOPSIN_ET_CapFICBRGM_0,2.0709715821174624e-05,9.706429917187505e-05,0.0,0.002657628135500251,0.004551332682536659
TOPSIN_ET_CapFICM1,0.0020879212199909824,0.004939126179211814,0.004215024819009526,0.0035183331316798144,0.0016928128368626713
TOPSIN_ET_CapFICM1_0,2.4222467879083377e-05,0.0003172534462911508,5.2370058915372e-05,0.00018505602131321013,0.0009681681137171926
TOPSIN_ET_CapM1BRGM,0.0,3.9401849192297296e-05,8.48507810898665e-05,0.0014264328186773657,2.741762753330581e-05
TOPSIN_ET_CapM1BRGM_0,6.767822695985412e-05,0.000142214599236642,0.0,0.0021500222637515208,0.0
TOPSIN_ET_CapPARCAP,0.0,1.8385314822458194e-05,7.165245747126521e-05,7.31452727880224e-05,0.0002573352491943461
TOPSIN_ET_CapPARCAP_0,0.00022802061099762828,0.0012829922321216868,0.0072266971325554786,0.0,0.00932974683310918
TOPSIN_ET_CapUSV_0,0.04911012949376798,0.0330998490737101,0.006205309374410609,0.022002303050871287,0.00042047193207073316
TOPSIN_ET_Cap_C300,0.0020354300465073626,0.001702274517720407,0.0041223447919346715,0.008733157410734497,0.006518330138536351
TOPSIN_ET_Cap_USV,0.0008219183815281647,0.00011583382158471211,3.524394619816364e-05,2.8213052452655916e-05,0.0001645403712273847
TOPSIN_ET_DC_PIV_Drain_Lag_0,0.15363851359085073,0.09387916953635887,0.057203713280912456,0.04303976419094536,0.0778037948075285
TOPSIN_ET_DC_PIV_Drain_Lag_1,1.9555311418939774e-05,0.0009455701109593188,7.67356512785697e-06,0.004453620626456254,0.0014521801540942462
TOPSIN_ET_DC_PIV_Gate_Lag_0,0.0,0.0,0.000557384656916938,0.0009904337564604724,0.0005324164939504991
TOPSIN_ET_DC_PIV_Gate_Lag_1,5.755395939959831e-05,0.0,0.0,0.0026106991804705376,0.0008809454857198783
TOPSIN_ET_DC_PIV_Ids0_QP1,0.0011442590982615431,1.9838176635448247e-05,0.001439203505763217,0.00044180056666319847,0.0002998108624018588
TOPSIN_ET_DC_PIV_Ids0_QP2,0.0010686044315655274,0.0008156967141104824,6.510514776490504e-05,0.00015839002178083807,6.792662453649426e-05
TOPSIN_ET_DC_PIV_Ids0_QP3,0.0021771905768575442,0.0031751353464343447,0.000646775419042418,0.005283728100116501,0.0002520476393504696
TOPSIN_ET_DC_PIV_Ids1_QP1,0.0008360972390598117,0.009285965502448125,7.903677706361874e-05,0.0017223932350640752,0.0001807247302654644
TOPSIN_ET_DC_PIV_Ids1_QP2,0.0005276940262745778,0.0004283772754741086,6.087684372097257e-05,0.0005384699721048728,0.0003542596601824776
TOPSIN_ET_DC_PIV_Ids1_QP3,0.00258851744283083,0.0005548119912124472,0.0006512619203849999,0.006372843510637116,0.000580286177345287
TOPSIN_ET_DC_RF_Gm_0,0.0010249506703702033,0.0,0.0,0.0,5.164793098282643e-05
TOPSIN_ET_DC_RF_Gm_m0p2,0.0,0.0,0.0,4.109639823907375e-06,9.917989761913484e-06
TOPSIN_ET_DC_RF_Gm_max,0.004841799854052167,0.0002788174581311598,2.8052740557029913e-05,0.004666686935576756,0.0
TOPSIN_ET_DC_RF_Id_gm_max,1.4133071018311686e-05,0.0,0.0,1.8747367527925457e-05,8.514749019942752e-05
TOPSIN_ET_DC_RF_Ids_m0p2,0.00022122650125371257,0.0,0.0004314973154551481,7.938699627096255e-05,0.0
TOPSIN_ET_DC_RF_Idss,0.002641740663345978,0.002263168438540551,0.0024670179005738743,0.004604089631364024,0.0018326916664740062
TOPSIN_ET_DC_RF_Imax,0.0,1.4278359455834655e-05,0.0,0.0005395911945235932,8.985936139974174e-05
TOPSIN_ET_DC_RF_Vbgd1,0.008151841523949748,7.601955219008259e-05,0.0,2.3896293408427748e-05,0.00011916266583480341
TOPSIN_ET_DC_RF_Vbgd_0p01,0.0,2.2674641136793612e-05,0.0032580417778325954,0.000279142650829724,0.0032334828004221554
TOPSIN_ET_DC_RF_Vbgd_0p1,6.12036420943205e-05,0.00010207601652387183,0.0003497798529477347,0.0,0.00039893783919292357
TOPSIN_ET_DC_RF_Vbgs1,0.0005597351120406356,0.002541456655801002,0.0006599771621457959,0.0012566764457738202,0.0005841283899376687
TOPSIN_ET_DC_RF_Vbgs_0p01,0.0017165568039549614,0.00011386024783844154,0.0,0.00082380072093025,2.7361594024972513e-05
TOPSIN_ET_DC_RF_Vbgs_0p1,0.0010264712198157432,3.3751924387578536e-05,7.069504650067095e-05,0.001998731881791731,0.0007933714273543435
TOPSIN_ET_DC_RF_Vbin_gd,0.0,8.536422337055028e-05,9.110598286350201e-06,0.00465065511047065,0.0
TOPSIN_ET_DC_RF_Vbin_gs,0.0011599902896080744,0.0007048369667101266,0.0011782469924531637,0.0004250908000175394,0.003225900637674182
TOPSIN_ET_DC_RF_Vboff,0.0007052051306542783,2.8990501954492716e-05,0.0005029426794841292,0.0002818863256869582,0.0
TOPSIN_ET_DC_RF_Vdg_max,5.594889512102611e-05,5.685665984496575e-05,0.00023173682656956983,7.874523513037069e-05,0.0002833902883674407
TOPSIN_ET_DC_RF_Vdg_max_0p1,2.6638902779243117e-05,0.00027814179710556133,0.0005055773374992401,0.0005559102402111807,0.00011343970659371471
TOPSIN_ET_DC_RF_Vds_max,0.00873303526819261,0.0067148784682977926,0.0031429767170102186,0.004485451855335116,0.002714360625032016
TOPSIN_ET_DC_RF_Vds_max_0p1,0.0014688987575154169,9.159168277260152e-05,0.0003629534289786927,3.5213452018776565e-05,0.0004949278145999076
TOPSIN_ET_DC_RF_Vg_gm_max,2.9014894522443917e-05,0.0,0.00018137946821530278,3.0378169614986427e-05,3.42634464574706e-05
TOPSIN_ET_DC_RF_Vg_max_Vd,0.0008951502059496108,2.0607862299354155e-05,0.003997751469842448,0.0013006353449165472,0.003336214377373038
TOPSIN_ET_DC_RF_Vg_max_Vd_0p1,0.00010987802198740912,0.0021311815774487995,0.0001346455276610355,0.00014977448086065704,2.5056375141570947e-05
TOPSIN_ET_DC_RF_Vg_optt,0.00026540909063366424,3.2102448935450486e-05,5.567630501330114e-05,0.00022630443742582525,4.85282344567706e-05
TOPSIN_ET_DC_RF_Vp_01,3.0401004763455634e-05,0.0,0.00013816711093367579,0.0,1.636420044885926e-05
TOPSIN_ET_DC_RF_Vp_1,0.0002172043263426794,0.0011937535803215014,0.00015323921535717938,0.0009761028179774937,0.0003494009967506873
TOPSIN_ET_DC_RF_Vt_gd,0.0056795374831378085,4.87952410870926e-05,0.0005018606375277459,0.0001394238087474503,1.4582440196750589e-05
TOPSIN_ET_DC_RF_Vt_gs,0.00011334291592904963,0.00013100338627153343,4.860396276501318e-05,0.0003854540858212209,0.00010091574100940064
TOPSIN_ET_DC_RF_n_gd,0.00022239195786968418,1.657857037546527e-05,0.00010478140886902215,7.490683818867323e-05,7.578383534874661e-05
TOPSIN_ET_DC_RF_n_gs,0.0004834170949077654,0.0012166356762583837,0.003719906499098487,0.00013842791571703206,0.0005793164417977145
TOPSIN_ET_DC_SMALL_Gm_0,2.871834813681018e-05,0.0,1.3627607100123154e-05,1.1588204485046637e-05,1.3777548444616226e-05
TOPSIN_ET_DC_SMALL_Gm_m0p2,0.00045282470395521427,0.0,0.0025417980810011273,0.0,0.0
TOPSIN_ET_DC_SMALL_Gm_max,1.2696083425902288e-05,0.0011926211944175995,0.0,0.0,0.0004725803184697647
TOPSIN_ET_DC_SMALL_Id_gm_max,0.0,0.0,4.9314490993512655e-05,1.6109774286108233e-05,0.0002901358089758517
TOPSIN_ET_DC_SMALL_Ids_m0p2,2.3862835693346385e-05,8.66798673390289e-05,8.70948759634095e-05,0.00016250853050855946,4.339905095853392e-05
TOPSIN_ET_DC_SMALL_Idss,0.0004919537593666261,1.3274057601053166e-05,0.00018026305164864218,1.0718332770934697e-05,0.0
TOPSIN_ET_DC_SMALL_Imax,8.075357442516897e-05,1.421669715881597e-05,0.0,0.0,0.0
TOPSIN_ET_DC_SMALL_Vbgd1,0.00011248072501805679,0.0001359921561182187,6.357816534512794e-05,0.000746045641819391,7.81311899488018e-05
TOPSIN_ET_DC_SMALL_Vbgd_0p01,0.0003044378619079253,6.871791876975875e-05,0.0005350441056154538,0.0003012048921981824,1.3531108027807236e-05
TOPSIN_ET_DC_SMALL_Vbgd_0p1,0.005555895825567552,0.005796606922004453,0.009111074442804519,0.005630493418373611,0.017998438958685598
TOPSIN_ET_DC_SMALL_Vbgs1,0.0028335895946505047,0.002745528749496798,0.0015596353471521824,0.0025727433460513887,0.0025756801815642115
TOPSIN_ET_DC_SMALL_Vbgs_0p01,2.2353985418371784e-05,0.0006263609024018137,0.0002796673150804379,1.2614820396296709e-05,0.006147206678527226
TOPSIN_ET_DC_SMALL_Vbgs_0p1,0.0016470861475186538,0.0008837847725525114,0.0024465787732721733,0.0007846698187018158,0.0006539096130969994
TOPSIN_ET_DC_SMALL_Vbin_gd,0.01259980599734387,0.004931924078792063,0.008293335319300509,0.021333872268896385,0.009084032289977
TOPSIN_ET_DC_SMALL_Vbin_gs,3.4183181927565766e-05,2.173540577783215e-05,0.0007089184195642078,0.00080377461086346,3.283275519111503e-05
TOPSIN_ET_DC_SMALL_Vboff,1.5179206519696213e-05,0.0002786219565438567,0.00021532273883698258,9.174912938185933e-05,0.0007083444386960425
TOPSIN_ET_DC_SMALL_Vdg_max,0.01161240328883781,0.002076025497472268,0.0008328506214560425,0.0022278610006184105,0.002397745481650885
TOPSIN_ET_DC_SMALL_Vdg_max_0p1,9.329012472500502e-06,0.00013563003021849207,0.0014278952332936108,0.0011724082398753561,8.963018324655284e-05
TOPSIN_ET_DC_SMALL_Vds_max,0.00171641139258069,0.002083045164690169,0.004416481851380254,0.0030954479499162775,0.002297950417937776
TOPSIN_ET_DC_SMALL_Vds_max_0p1,0.0025258928542710676,0.000984921952351304,7.278896630758998e-05,0.00014443533601351462,0.00044494568630147515
TOPSIN_ET_DC_SMALL_Vg_gm_max,5.170098065528423e-05,0.0,2.3249640611149302e-05,2.3901454576993737e-05,2.3297854915388462e-05
TOPSIN_ET_DC_SMALL_Vg_max_Vd,0.0003147992478575565,0.0005400844179424905,6.622724775545996e-05,2.3848286695569814e-05,8.742335800913085e-05
TOPSIN_ET_DC_SMALL_Vg_max_Vd_0p1,6.443240038396246e-05,0.0,0.0002658116572520469,5.403387983544753e-05,8.763750344081955e-05
TOPSIN_ET_DC_SMALL_Vg_optt,0.00014865526740688576,0.0008724636687220903,0.00016590288957593171,0.0003419720133258162,0.00010460001887228677
TOPSIN_ET_DC_SMALL_Vp_01,9.920977583760463e-06,0.0,0.00010675162183713531,0.0,8.340480744748216e-05
TOPSIN_ET_DC_SMALL_Vp_1,4.5802619042453426e-05,0.0,5.6678916568447864e-05,0.0,0.0009162444007779197
TOPSIN_ET_DC_SMALL_Vt_gd,0.00123606569145069,0.0005318138368340793,6.492655601775864e-05,0.0,0.0005825030422736829
TOPSIN_ET_DC_SMALL_Vt_gs,0.00540147347922158,0.0038378675472254082,0.006265009699087437,0.0038808913927275614,0.0017177518054202882
TOPSIN_ET_DC_SMALL_n_gd,4.693606843595042e-05,0.0009332747779226883,7.848733407840416e-05,0.00019090835568310674,4.7066573770854294e-05
TOPSIN_ET_DC_SMALL_n_gs,4.7646217494921356e-05,0.0012932544889351838,0.00033220101046616365,8.990359313106264e-05,0.00044979728162662647
TOPSIN_ET_G2_per_6K,3.122266003298028e-05,0.0005678466421806689,0.0010529513138841631,0.0002393990540135144,2.969149068990497e-05
TOPSIN_ET_GC_Igs,0.00042943267291696937,0.0003784153884142649,0.00019938840173452672,0.0002957843136158612,6.310828119488578e-05
TOPSIN_ET_G_per_6K,0.0006282257592114811,0.0008102802804136564,0.0009316806194735716,0.0006665256796794967,0.000134655922550285
TOPSIN_ET_Gate_res,2.713599295387527e-05,0.0014998125666943426,0.0,2.435799791576517e-05,0.00010890032963613942
TOPSIN_ET_Gm_m2,0.0,0.0,0.0,7.197114635767287e-05,8.476179694084834e-05
TOPSIN_ET_Gm_max,0.0,7.809448714519311e-05,0.00023225664994347964,0.0,9.450207787607457e-06
TOPSIN_ET_HIRS,0.004080104225224718,0.0028874314349427344,0.0027972183204688973,0.0005756367504161509,0.0032182456773777713
TOPSIN_ET_I_5,0.0014696491608665715,0.006796892801223447,0.0016845302278533268,0.0001761947715646919,0.00015249998781014185
TOPSIN_ET_Ids_m2,0.0001855428485534269,0.0003892345232428113,0.00030484526609880324,0.0014044399378333016,0.00023718976599855865
TOPSIN_ET_KLV_F_AB_4u,6.904512687597645e-05,8.755792736315471e-05,0.000218603884773173,0.001041931131587546,2.8157379179764374e-05
TOPSIN_ET_KLV_F_AB_4u_FEMSO,8.179043821704662e-06,0.00041994824042609457,4.702648519129135e-05,0.00011877381054107908,0.0002516529107040733
TOPSIN_ET_KLV_F_M1_4u,3.0084704026538024e-05,0.0005969813052800666,6.685190438542465e-05,3.26986752021926e-05,0.0007977640860064066
TOPSIN_ET_Load_Pull_Freq,3.716451211006681e-05,4.7523811594354804e-05,0.0007618859689466209,9.027050989676216e-05,9.603135139613629e-06
TOPSIN_ET_Load_Pull_GL_meas,5.6185496157393286e-05,0.0035732017114356077,0.0005441732117661718,0.001523553328473963,0.0003066012331874376
TOPSIN_ET_Load_Pull_GL_set,0.00019653164005265078,7.863487687505685e-05,8.447458641902124e-05,0.00012026039883992038,5.6306635703929444e-05
TOPSIN_ET_Load_Pull_Gain_comp_Last,0.0005351914747378665,0.0,0.002272098721974089,0.00010916985438745418,0.0008568826836441254
TOPSIN_ET_Load_Pull_Gss,0.00032047214264485765,0.001067501682371235,0.007320391806071515,0.00010205884959661626,0.0
TOPSIN_ET_Load_Pull_ID_comp_Last_mA,0.0001827908155818041,5.937629547505241e-05,0.0005762510350175933,0.00017924185727331867,0.001267693975903885
TOPSIN_ET_Load_Pull_IG_comp_Last_uA,0.0020841979997198723,5.714800271857059e-05,0.0005227773981331089,0.000496654709049806,0.0007032084217406971
TOPSIN_ET_Load_Pull_Id_SS,0.0018658204518044628,0.0007878153383607158,3.693206153004389e-05,4.566565546326163e-05,9.132756462124406e-05
TOPSIN_ET_Load_Pull_Id_ini,0.0001693289671409599,0.0001254264892668718,1.387016681990392e-05,0.0,0.004345076670499503
TOPSIN_ET_Load_Pull_Id_ord,3.69069073459973e-05,0.0016484941304360317,0.0008284886979125748,0.009373959396001164,0.0010765432262778707
TOPSIN_ET_Load_Pull_P.A.E_Last,0.009648813922487391,0.0009174133798030591,0.012555823130181398,0.005595145758877473,0.010223397120781576
TOPSIN_ET_Load_Pull_PhL_meas,0.0046927433160052195,0.006043544970379231,0.00153267199636454,0.015507573769528875,0.006159072063904797
TOPSIN_ET_Load_Pull_PhL_set,0.00172914545767634,0.0003765025931624972,0.00012610440856361692,0.0004905965836879302,0.0012547676453283938
TOPSIN_ET_Load_Pull_Pin_Cut,0.0,9.70829764962662e-05,6.260975044299213e-05,3.311978753920377e-05,0.00010358393662819091
TOPSIN_ET_Load_Pull_Pin_Last,0.00013593617315029726,0.00040445599805805473,0.0007650945199620846,5.6845022896264944e-05,3.51591283986551e-05
TOPSIN_ET_Load_Pull_Pout_Last,0.00022170403973759283,0.0,0.00017790753646002076,8.70442879701458e-05,0.0004447293604870683
TOPSIN_ET_Load_Pull_Pout_W_last,5.939551124560462e-05,7.102784370520625e-05,9.963224261071519e-05,0.00010089412183840078,0.00015136270123492407
TOPSIN_ET_Load_Pull_Pout_W_mm_last,7.157794680512883e-05,0.0,0.002294066563486191,0.0004261597706795357,0.0042137753586976145
TOPSIN_ET_Load_Pull_Vg,0.0005950530816588862,6.93852096053952e-05,0.00018808735181287446,0.00017906764165584276,0.0002026729076178812
TOPSIN_ET_OHMC,0.0008088558464255069,0.0,0.0014800183206577235,0.00026114452045275874,0.00027293230266194356
TOPSIN_ET_OHMC_GN,0.0004036784959304595,0.00012837619550748307,0.0003618636109312687,0.001834901502867117,0.00020349928813882936
TOPSIN_ET_Probe_Number,0.0031889510963416536,0.003029926189823996,0.0010212982746638367,0.00782286011447719,5.2565461155841516e-05
TOPSIN_ET_R114,0.0001985436583878933,0.0,9.735470805956006e-05,8.527886013447714e-05,0.00010212932957993103
TOPSIN_ET_R214,0.0005116723422637222,0.00010761997477436885,3.992055547916714e-05,0.0005052508360628475,0.00017674727335699776
TOPSIN_ET_R314,4.589860589763091e-05,0.00027162172860022214,0.0001700877586025696,0.0005537373949201852,0.00035442782641863604
TOPSIN_ET_R414,0.01341821153716402,0.010070705246296512,0.006310517037816856,0.008384589388301021,0.0038046710141724726
TOPSIN_ET_R514,0.0025480443192972516,4.74390093268318e-05,0.002130390480424249,0.000524936903700652,0.003249050478471745
TOPSIN_ET_RGAN1,0.0001333589906955037,0.00035072722195489983,0.00016463092512795208,0.0008228713895828601,0.0007215989306194122
TOPSIN_ET_RGAN2,7.471266489498565e-05,0.0017796735454994165,0.00038643902305370535,0.0007463095605522009,2.6549235641489414e-05
TOPSIN_ET_RGAN3,0.00015288541898376132,2.4537043669463288e-05,0.0,0.00014772552703070646,0.00020562888795911722
TOPSIN_ET_R_f_hr_1,0.00028061753173997127,9.605780718349855e-05,0.001159443432128635,0.0024209878320554596,4.549874267057565e-05
TOPSIN_ET_R_f_hr_2,0.0045890467033026,0.0001563083478457243,1.837819274266658e-05,0.001625402091848868,0.00021453307139997205
TOPSIN_ET_R_f_hr_3,0.027121177387371145,0.012480198165733732,0.0068980203610926666,0.018022728866483147,0.018044655338933974
TOPSIN_ET_R_f_tn_1,0.00022630837413677667,0.0,0.00022762001657674732,0.00023378862048056896,0.0001316927120999425
TOPSIN_ET_R_f_tn_2,0.00011693004983984821,0.0010735773542449726,0.00026065183534396076,1.8866350883469566e-05,9.010845561241444e-05
TOPSIN_ET_R_f_tn_3,0.00566519490545706,0.0004405470644099384,0.0027800034300478876,0.0011271632814931383,6.015134800463797e-05
TOPSIN_ET_Rc_OG142_GN,3.87683411031554e-05,0.0001405948793001852,0.0,7.336078502657432e-05,0.00295948158886115
TOPSIN_ET_Rc_OG144,0.00011905387148370028,0.0010963937860913964,0.0027841761574104104,0.0019060561595919225,2.1979521136286513e-05
TOPSIN_ET_Rc_f_hr_23,0.0014215332650878364,0.0,0.0033072978220520604,5.801571243096808e-05,0.0002875939479464396
TOPSIN_ET_Rc_f_tn_23,0.07434237537567888,0.051927945830170394,0.03458796823010544,0.07803934108961287,0.038230254469411334
TOPSIN_ET_TANR,5.951406394088083e-05,3.5692988695333e-05,0.0005981937163732335,4.947459749637509e-05,0.0015234412359693124
TOPSIN_ET_TR_1F,0.0006660151997864516,0.0005636574663823318,5.138173368536118e-05,0.0008542613698570469,5.4944920544074454e-05
TOPSIN_ET_Vdg_max,0.0005187885897624484,0.00045897465088000594,0.0048218090856493746,0.0002073239425883387,0.002000802205577192
TOPSIN_ET_Vds_max,0.0002691527905147788,0.005899766758822303,6.528618622335717e-05,0.0007656001907928937,0.0031652411976635176
TOPSIN_ET_Vg_Vds_max,0.002730505961631777,0.003014229918854536,7.788891338507935e-06,3.17701962119133e-05,0.00019227565872747548
TOPSIN_ET_Vg_gm_max,3.9682487389172645e-05,0.0,0.0,0.0007535150368833123,0.00029355883550685036
TOPSIN_ET_Vp_1,0.0,0.0,0.0,1.3888086376808358e-05,0.0
TOPSIN_ET_lkg_5,0.027066648945055765,0.043494743656160954,0.14997648944981715,0.016017609125628437,0.09125598080823366
TOPSIN_ET_lkg_C175pf,0.0009694767729280707,0.0,0.0,0.0006276833139349636,3.6492768415456796e-05
TOPSIN_ET_lkg_C300,0.0,0.0,0.0,1.3585234295782426e-05,0.005399886790616624
TOPSIN_ET_lkg_C300pf,0.0013075181902516533,0.002277687298782486,9.752820184130091e-06,0.00496161110263294,0.004069969298495421
TOPSIN_ET_lkg_C385pf,0.00041672606600455715,0.0,0.0013598296916899181,0.0,0.0
TOPSIN_ET_lkg_C450pf,0.012780554869725621,0.013765879752483029,0.007584553486259541,0.04942295788359619,0.027653000709879996
TOPSIN_ET_lkg_C500pf,0.0,3.37876711855746e-05,0.0,0.0007587572063441247,0.00032721656220153404
TOPSIN_ET_lkg_Cap1,5.9523537578495823e-05,0.0,0.0,0.0,0.0
TOPSIN_ET_lkg_Cap2,0.0004152588598899536,0.0,0.0,6.949205978430354e-05,0.0
TOPSIN_ET_lkg_Cap3,0.0008182610654589652,0.00010372047349142186,0.0,0.00019568873914307155,5.0228076846455707e-05
TOPSIN_ET_lkg_CapFICBRGM,0.0,0.0017321423495965413,0.0,0.0,2.6362018649492533e-05
TOPSIN_ET_lkg_CapFICM1,0.0,0.0003205947768379566,0.0,0.00017801705496457278,3.8292421956807655e-05
