raw_csv_parameter_name,shap_importance,gain_importance,permutation_importance,shap_rank,gain_rank,permutation_rank,shap_percentile,gain_percentile,permutation_percentile,percentile_spread,method_agreement
THIN_ET_R214,0.0006099155881994,0.3441610701847821,0.0001335221257816,543,670,556,61.96491228070175,53.05263157894737,61.05263157894737,8.912280701754383,high_agreement
THIN_ET_R_f_hr_2,0.0006043690420509,1.8799603898078203,0.0004994136475618,544,522,382,61.89473684210527,63.43859649122807,73.26315789473684,11.368421052631568,moderate_agreement
MEASURE_ET_DC_RF_Gm_m0p2,0.0005972654918976,3.4660098664462566,0.0001253330807277,545,480,566,61.824561403508774,66.3859649122807,60.35087719298245,6.035087719298247,high_agreement
MEASURE_ET_DC_SEC_X_Id_at_Vboff_mA_mm_FPSD3p2,0.0005947815810501,0.2052861722186207,0.0002642629401318,546,773,473,61.754385964912274,45.82456140350877,66.87719298245614,21.05263157894737,moderate_agreement
FIC_ET_G_per_2p75K,0.0005910615398974,3.7951510306447744,0.0003255480656396,547,477,442,61.68421052631579,66.59649122807018,69.05263157894737,7.368421052631582,high_agreement
MEASURE_ET_DC_RF_S12ang_26GHz,0.0005869273285249,3.3236162771936506,0.000423460374774,548,482,409,61.6140350877193,66.24561403508771,71.36842105263158,9.754385964912274,high_agreement
MEASURE_ET_DC_RD_Vbon_max,0.0005867040556078,3.9961545020341873,0.0004936897981812,549,474,384,61.54385964912281,66.80701754385964,73.12280701754386,11.578947368421055,moderate_agreement
MEASURE_ET_RF_Modeling_S12dB_10GHz,0.0005794603386231,1.3020633906126022,9.071764732748731e-05,550,554,593,61.473684210526315,61.192982456140356,58.45614035087719,3.0175438596491233,high_agreement
SIN_ET_DC_RF_Vg_max_Vd_0p1,0.0005783880660172,0.7558528897352517,0.0002727129647068,551,595,466,61.40350877192983,58.31578947368421,67.36842105263158,9.052631578947363,high_agreement
FIC_ET_DC_PIV_Ids1_QP2,0.0005730515602271,2.1829317931551486,-8.937160227939222e-05,552,506,1408,61.33333333333333,64.56140350877193,1.2631578947368438,63.29824561403509,low_agreement
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_neg_FPSD3p2,0.0005657411859425,4.084617494605482,0.0001387544713648,553,470,549,61.26315789473684,67.08771929824562,61.54385964912281,5.824561403508774,high_agreement
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos_SD3p5,0.000562681603266,1.7890210077166555,-7.7430182589866e-05,554,528,1402,61.192982456140356,63.01754385964913,1.684210526315788,61.33333333333334,low_agreement
MEASURE_ET_DC_SEC_S_Vboff_Id_FPSD3p2,0.0005569680698398,0.2370499807875603,6.753630785755193e-07,555,735,970,61.12280701754387,48.49122807017544,31.999999999999996,29.122807017543874,moderate_agreement
FMESA_ET_Vbkd,0.0005558645207282,2.6797241983003914,0.0003180367006646,556,496,445,61.05263157894737,65.26315789473685,68.84210526315789,7.78947368421052,high_agreement
TOPSIN_ET_Load_Pull_Id_ord,0.0005521687841411,1.9400415807031093,0.0002974157948364,557,520,457,60.98245614035087,63.57894736842105,68.0,7.01754385964913,high_agreement
SIN_GATE_ET_Rc_OG142_GN,0.0005486921796394,5.85806691669859,0.0001733128235079,558,440,526,60.91228070175438,69.19298245614036,63.1578947368421,8.280701754385973,high_agreement
SIN_ET_DC_RF_Vbgd1,0.0005439478792118,2.9379754515830427,2.139451496265543e-05,559,489,790,60.8421052631579,65.75438596491227,44.631578947368425,21.12280701754385,moderate_agreement
MEASURE_ET_DC_RF_Vg_max_Vd_0p1,0.0005431435030449,0.3942754259333014,0.0002663652754179,560,653,471,60.77192982456141,54.24561403508772,67.01754385964912,12.771929824561404,moderate_agreement
MEASURE_ET_DC_SEC_X_Vg_at_I2_neg_SD3p5,0.000542620232056,1.969532074406743,0.0002264128803198,561,516,491,60.70175438596491,63.859649122807014,65.6140350877193,4.912280701754391,high_agreement
FIC_ET_Vg_Vds_max,0.0005409858551773,11.252433071262203,0.0006116256701388,562,389,352,60.63157894736841,72.7719298245614,75.36842105263158,14.736842105263165,moderate_agreement
MEASURE_ET_DC_SEC_X_Bin_SD3p5,0.0005390610759427,0.5522010654676706,0.0001913595365201,563,617,514,60.561403508771924,56.771929824561404,64.0,7.228070175438596,high_agreement
MEASURE_ET_DC_Diode_Vbpin,0.0005371177701539,2.1291390787810087,-1.9313255732636425e-05,564,509,1327,60.49122807017544,64.35087719298245,6.947368421052635,57.403508771929815,low_agreement
TOPSIN_ET_DC_RF_Vds_max_0p1,0.0005360124829197,0.2028998903697356,-2.990578995291926e-05,565,776,1365,60.42105263157895,45.614035087719294,4.280701754385962,56.140350877192986,low_agreement
SIN_CAPACITOR_ThicknessGN1_RefractiveIndex,0.0005358323378389,0.1472658109851181,-2.8362092916392463e-05,566,828,1362,60.35087719298245,41.964912280701746,4.491228070175435,55.859649122807014,low_agreement
TOPSIN_ET_KLV_F_AB_4u_FEMSO,0.0005355779640289,0.0900008101598359,1.8983319669932385e-05,567,933,805,60.28070175438596,34.59649122807018,43.57894736842105,25.68421052631578,moderate_agreement
MEASURE_ET_DC_SEC_X_Id_at_Vboff_mA_mm,0.0005332969366816,0.4341366963926703,2.4834935490519738e-06,568,638,947,60.21052631578947,55.29824561403509,33.614035087719294,26.596491228070178,moderate_agreement
MEASURE_ET_I_5,0.0005327987256515,1.5525352521799505,0.0001372730192261,569,537,553,60.140350877192986,62.3859649122807,61.26315789473684,2.245614035087712,high_agreement
THIN_ET_R_f_tn_2,0.0005295822567862,2.625038116471842,0.0001483875920369,570,498,544,60.07017543859649,65.12280701754386,61.89473684210527,5.05263157894737,high_agreement
OHMIC_ET_sh_GA142,0.0005257563614456,0.5634441825095564,0.0001757842735428,571,615,524,60.0,56.91228070175438,63.29824561403509,6.385964912280706,high_agreement
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_neg_SD3p5,0.0005248645681635,4.47793043917045,0.0001723142098146,572,463,527,59.929824561403514,67.57894736842105,63.08771929824562,7.649122807017541,high_agreement
FIC_ET_DC_RF_Vbgd_0p1,0.0005217026781824,10.579507817747071,5.60182456021352e-05,573,393,658,59.859649122807014,72.49122807017544,53.89473684210526,18.596491228070178,moderate_agreement
MEASURE_ET_DC_RF_Min_S21_Freq_L1002,0.0005153974528683,0.8982090782374144,6.7077959018641e-05,574,583,642,59.78947368421053,59.157894736842096,55.01754385964912,4.771929824561404,high_agreement
MEASURE_ET_Probe_Number,0.0005112538794659,0.6146472455002367,0.0001050793392609,575,608,580,59.71929824561404,57.40350877192982,59.36842105263158,2.3157894736842195,high_agreement
MEASURE_ET_Vbkdn_CapBig,0.0005058245051772,0.2889204137027263,5.051051023362285e-05,576,701,673,59.64912280701755,50.877192982456144,52.84210526315789,8.771929824561404,high_agreement
MEASURE_ET_RF_Modeling_Cgs,0.0005053555124953,0.2919408627785742,-9.661905156110596e-05,577,698,1410,59.578947368421055,51.08771929824562,1.1228070175438587,58.4561403508772,low_agreement
FIC_ET_DC_RF_Vbin_gd,0.0005037592831497,7.015064015518874,8.933072227374495e-05,578,428,595,59.508771929824555,70.03508771929825,58.31578947368421,11.719298245614034,moderate_agreement
GATE2_CD_330nm_Gate_Leg_Length,0.0005034461744485,0.0789472606265917,-6.689091015915082e-05,579,956,1396,59.43859649122807,32.98245614035088,2.1052631578947323,57.333333333333336,low_agreement
MEASURE_ET_R214,0.0005016348198752,0.7566499710083008,0.0001846883336995,580,594,518,59.36842105263158,58.3859649122807,63.71929824561404,5.333333333333343,high_agreement
MEASURE_ET_Er,0.0004973608047419,1.8615993037819865,0.0003099426643689,581,523,454,59.298245614035096,63.36842105263158,68.21052631578948,8.912280701754383,high_agreement
TOPSIN_ET_lkg_SY07_10,0.0004963962153198,1.120836801826954,0.0004337091236503,582,559,405,59.228070175438596,60.8421052631579,71.64912280701753,12.421052631578938,moderate_agreement
TOPSIN_ET_lkg_Cap_USV,0.0004958453277061,1.2195621747523546,0.0001458463492079,583,555,546,59.157894736842096,61.12280701754387,61.754385964912274,2.596491228070178,high_agreement
TOPSIN_ET_DC_SMALL_Vboff,0.0004931578160807,0.336755940457806,-9.248314297707338e-05,584,677,1409,59.08771929824561,52.56140350877193,1.1929824561403457,57.89473684210526,low_agreement
TOPSIN_ET_C100C300pf,0.0004919782120147,3.282052256166935,0.0002539997883607,585,483,479,59.01754385964912,66.17543859649122,66.45614035087719,7.438596491228068,high_agreement
SIN_ET_DC_PIV_Idss_QP2,0.0004897521983343,1.9631401454098525,0.0001217139398367,586,517,568,58.94736842105264,63.78947368421053,60.21052631578947,4.84210526315789,high_agreement
MEASURE_ET_DC_PIV_Gate_Lag_1,0.0004870364086542,1.084612657316029,3.2976950131954895e-05,587,562,722,58.87719298245614,60.63157894736841,49.40350877192983,11.228070175438582,high_agreement
THIN_ET_C300,0.0004857102852866,1.1008864312898368,1.769809303754921e-05,588,560,810,58.807017543859644,60.77192982456141,43.228070175438596,17.543859649122815,moderate_agreement
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1_FPSD3p2,0.0004811860575746,0.1714163892902434,5.443920223464349e-05,589,804,663,58.73684210526315,43.64912280701755,53.54385964912281,15.087719298245602,moderate_agreement
MEASURE_ET_DC_RF_Vp_01,0.0004794590962665,6.588709831237793,-0.0001385433462927,590,433,1419,58.666666666666664,69.6842105263158,0.49122807017544234,69.19298245614036,low_agreement
MEASURE_ET_LT_SEC_Vbgd1_Vd3,0.0004718471602563,1.1808888874948025,0.0002235082906749,591,557,496,58.59649122807018,60.98245614035087,65.26315789473685,6.666666666666671,high_agreement
MEASURE_ET_Load_Pull_Gain_comp_Last,0.0004659168432788,0.5764635771047324,7.797135646662734e-05,592,613,613,58.526315789473685,57.05263157894736,57.05263157894736,1.4736842105263221,high_agreement
THIN_ET_DC_RF_Vt_gd,0.0004658660654632,0.3964484827592969,0.0001656034348763,593,652,532,58.45614035087719,54.315789473684205,62.73684210526316,8.421052631578952,high_agreement
THIN_ET_DC_RF_Vg_max_Vd,0.0004641658071661,2.173435304313898,0.000317276995812,594,507,447,58.3859649122807,64.49122807017544,68.7017543859649,10.315789473684205,moderate_agreement
TOPSIN_ET_KLV_F_AB_4u,0.0004638387350476,1.4575710643548518,0.000208743197352,595,540,504,58.31578947368421,62.175438596491226,64.7017543859649,6.385964912280691,high_agreement
MEASURE_ET_DC_SMALL_Vt_gs,0.0004580575150177,0.7774871210567653,8.369318698441264e-05,596,592,605,58.245614035087726,58.526315789473685,57.614035087719294,0.9122807017543906,high_agreement
MEASURE_ET_DC_SMALL_Gm_max,0.0004543407259993,1.6512818695046008,0.0002021130194927,597,532,510,58.17543859649123,62.73684210526316,64.28070175438596,6.105263157894726,high_agreement
MEASURE_ET_DC_RF_Vboff_ON,0.0004515780589284,0.5886082421056926,0.0003015025274726,598,609,455,58.10526315789474,57.33333333333333,68.14035087719299,10.807017543859658,moderate_agreement
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg2_SD3p5,0.0004502122251303,1.4242487917654216,0.0001550426175117,599,543,537,58.03508771929824,61.96491228070175,62.3859649122807,4.350877192982459,high_agreement
MEASURE_ET_Gate_res,0.0004491511023828,0.3744603788945824,-2.468382831934401e-05,600,660,1352,57.96491228070175,53.75438596491229,5.192982456140349,52.771929824561404,low_agreement
CHRE_ET_Ids_Channel_recess_current,0.0004482509087914,1.0228087513241917,-3.3447775805844906e-05,601,569,1370,57.89473684210527,60.140350877192986,3.9298245614035054,56.21052631578948,low_agreement
MEASURE_ET_DC_RF_MSG_18GHz,0.0004456834310252,2.189376223832369,0.0001395949912477,602,505,547,57.82456140350878,64.63157894736841,61.68421052631579,6.807017543859629,high_agreement
MEASURE_ET_DC_RF_S21dB_10GHz,0.0004447039092564,2.129317716928199,0.0001540744306287,603,508,538,57.75438596491228,64.42105263157895,62.31578947368421,6.666666666666664,high_agreement
MEASURE_ET_C100,0.0004440449305208,0.9160940051078796,0.0001176357322176,604,580,571,57.68421052631578,59.36842105263158,60.0,2.3157894736842195,high_agreement
MEASURE_ET_DC_PIV_Ids1_QP3,0.0004431257136277,0.1981449803570285,-3.313815360367345e-06,605,779,1191,57.614035087719294,45.40350877192982,16.491228070175435,41.12280701754386,low_agreement
MEASURE_ET_sh_GA142,0.0004361309302773,0.1242883796803653,0.0001002827455837,606,861,582,57.54385964912281,39.64912280701755,59.228070175438596,19.578947368421048,moderate_agreement
MEASURE_ET_RF_Modeling_MAG_19G_After,0.0004341241784525,1.5119947716593742,-5.086043322497513e-05,607,538,1387,57.47368421052632,62.31578947368421,2.7368421052631597,59.578947368421055,low_agreement
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos_SD3p5,0.0004319916654653,1.367544538108632,0.000133979881756,608,548,555,57.40350877192982,61.6140350877193,61.12280701754387,4.21052631578948,high_agreement
MEASURE_ET_Rc_F_AB_2,0.0004285556813193,2.8374240677803755,2.793953713707553e-05,609,490,749,57.33333333333333,65.6842105263158,47.508771929824555,18.17543859649124,moderate_agreement
MEASURE_ET_DC_SEC_X_Bin,0.0004241794630962,1.8539729714393616,0.0003130645755127,610,524,451,57.263157894736835,63.29824561403509,68.42105263157895,11.15789473684211,moderate_agreement
THIN_ET_R314,0.0004239548426824,1.3971276222728193,6.477319053280195e-05,611,546,643,57.19298245614035,61.754385964912274,54.94736842105263,6.807017543859644,high_agreement
TOPSIN_ET_DC_RF_Vbgd_0p01,0.0004162388680779,1.325227292953059,3.761921408352298e-05,612,551,710,57.12280701754386,61.40350877192983,50.24561403508771,11.157894736842117,moderate_agreement
MEASURE_ET_LT_SEC_Ileak_m9V_mA_mm,0.0004150205149295,1.5021129371598363,3.119623810710903e-05,613,539,730,57.05263157894736,62.245614035087726,48.8421052631579,13.403508771929829,high_agreement
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos,0.0004130185213429,3.998900892212987,2.3779521455488677e-05,614,473,775,56.98245614035088,66.87719298245614,45.684210526315795,21.192982456140342,moderate_agreement
THIN_ET_C_CAT_2_OW_ST,0.0004086605211701,2.2624370879493654,5.612806359931999e-05,615,504,657,56.91228070175438,64.7017543859649,53.964912280701746,10.736842105263158,moderate_agreement
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_neg,0.0004061961258401,4.017922857776284,0.0002636701300558,616,471,475,56.84210526315789,67.01754385964912,66.73684210526316,10.175438596491233,moderate_agreement
TOPSIN_ThicknessGN_RefractiveIndex,0.0003986415379764,0.2122693979181349,3.525331378840535e-05,617,766,717,56.771929824561404,46.31578947368421,49.75438596491229,10.456140350877192,high_agreement
MEASURE_ET_G_per_6K,0.0003974251752274,0.6986055329907686,9.449195462724604e-05,618,597,591,56.70175438596492,58.17543859649123,58.59649122807018,1.8947368421052602,high_agreement
MEASURE_ET_DC_SEC_X_Ron,0.0003972279996031,0.4663337601814419,0.0003238131478285,619,634,443,56.631578947368425,55.57894736842105,68.98245614035088,13.403508771929829,moderate_agreement
ANODE_ET_Rsh_an_ct2_OW_CR,0.000392907152832,0.2656212709844112,2.735481113300964e-05,620,712,755,56.561403508771924,50.10526315789474,47.08771929824561,9.473684210526315,high_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I3_neg_FPSD3p2,0.0003874745209587,0.8717583417892456,-0.0001005766826345,621,584,1411,56.49122807017544,59.08771929824561,1.0526315789473717,58.03508771929824,low_agreement
MEASURE_ET_DC_RD_MSG_18GHz,0.0003873381327372,1.3209756100550294,0.0002672022542331,622,553,470,56.42105263157895,61.26315789473684,67.08771929824562,10.666666666666664,moderate_agreement
MEASURE_ET_DC_SEC_S_Bin,0.0003866965227226,0.1199093789327889,-1.0613406519222046e-05,623,872,1269,56.350877192982466,38.877192982456144,11.017543859649127,45.33333333333334,low_agreement
MEASURE_ET_Rsh_an_ct2_OW_CR,0.000382704793598,0.6229543215595186,8.645477650898737e-05,624,607,600,56.280701754385966,57.47368421052632,57.96491228070175,1.6842105263157876,high_agreement
MEASURE_ET_DC_RF_Max_S11_Mag_L1002,0.000382177540336,1.8018170343711968,1.973770257182872e-05,625,527,799,56.210526315789465,63.08771929824562,43.99999999999999,19.087719298245624,moderate_agreement
TOPSIN_ET_Load_Pull_GL_meas,0.0003815092432876,0.1972562368027866,9.526092326652414e-05,626,781,590,56.14035087719298,45.263157894736835,58.666666666666664,13.403508771929829,high_agreement
BRGM_Height3_TOP_metal_thickness,0.0003769521093422,0.4659818857908249,4.155373407958296e-05,627,635,700,56.07017543859649,55.50877192982456,50.94736842105263,5.122807017543863,high_agreement
FIC_ET_DC_RF_Vp_01,0.0003761167189142,0.9808080196380616,8.281659448740042e-05,628,573,607,56.00000000000001,59.859649122807014,57.47368421052632,3.8596491228070064,high_agreement
MEASURE_ET_C175pf,0.0003753306959808,0.0906672102864831,-0.0002361300041765,629,932,1425,55.92982456140351,34.66666666666667,0.070175438596487,55.85964912280702,low_agreement
MEASURE_ET_RF_Modeling_R_Gd,0.0003706615350655,0.131076180958189,-1.631644761380391e-05,630,851,1317,55.85964912280702,40.35087719298246,7.649122807017539,48.21052631578948,low_agreement
MEASURE_ET_G2_per_6K,0.0003692771365213,0.1389459811616689,6.075056644939125e-05,631,840,652,55.78947368421052,41.12280701754386,54.315789473684205,14.666666666666657,high_agreement
MEASURE_ET_DC_SMALL_Vbin_gd,0.0003684200225364,1.1481574077624828,0.0002678255217428,632,558,469,55.719298245614034,60.91228070175438,67.15789473684211,11.438596491228076,moderate_agreement
FIC_ET_DC_RF_Vbgd1,0.0003679679431483,0.9458703680429608,6.94843755226493e-05,633,577,636,55.64912280701755,59.578947368421055,55.43859649122807,4.1403508771929864,high_agreement
MEASURE_ET_DC_Diode_S11_dB_rev_9p5,0.0003661947230932,5.482529893517494,0.0002798380086896,634,450,465,55.57894736842105,68.49122807017544,67.43859649122808,12.91228070175439,moderate_agreement
THIN_ET_DC_RF_Ids_m0p2,0.0003653469264438,0.1158144994406029,9.99021892305718e-05,635,877,583,55.50877192982456,38.526315789473685,59.157894736842096,20.63157894736841,moderate_agreement
THIN_ET_Er,0.0003596665320904,0.1801661709323525,2.8779706526149697e-06,636,792,940,55.43859649122807,44.49122807017544,34.10526315789474,21.33333333333333,moderate_agreement
MEASURE_ET_DC_Stress_Id_max_Ig_before,0.0003551488034541,2.3502762282732874,-3.187110599348064e-06,637,502,1190,55.368421052631575,64.8421052631579,16.56140350877193,48.28070175438597,low_agreement
BRGM_Height2_BRGM_Height2,0.0003548680197015,0.3435545968823135,-0.0001070436219861,638,672,1413,55.29824561403509,52.91228070175439,0.9122807017543866,54.385964912280706,low_agreement
MEASURE_ET_Load_Pull_Pin_Cut,0.0003537636048075,0.2505717286840081,4.0869227367490434e-05,639,722,702,55.2280701754386,49.40350877192983,50.80701754385966,5.824561403508774,high_agreement
